LUGAR,FECHA_HECHOS,LOCALIDAD,BARRIO_HECHOS,ARTICULO,EDAD,CAPITULO,NÚMERO_COMPORTAMIENTO,AÑO_NUM
BUCARAMANGA - CM,03/02/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,03/03/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,34,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/04/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/04/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,03/07/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/07/2021,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,52,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,03/08/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,29,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/08/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,29,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/09/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,45,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 7,2021
BUCARAMANGA - CM,03/09/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,41,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/09/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,35,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/09/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/09/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,33,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,03/10/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/03/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,34,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,04/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,04/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,34,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2021
BUCARAMANGA - CM,04/04/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/04/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,58,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2021
BUCARAMANGA - CM,04/06/2021,03. SAN FRANCISCO,MUTUALIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/07/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/07/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,22,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,04/08/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,48,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/09/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/09/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,30,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2021
BUCARAMANGA - CM,04/09/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/09/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,20,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/11/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/11/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,28,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,04/11/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,47,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 5,2021
BUCARAMANGA - CM,04/12/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,56,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,04/12/2021,03. SAN FRANCISCO,ALARCON,Art. 30 - Comportamientos que afectan la seguridad e integridad de las personas en materia de artículos pirotécnicos y sustancias peligrosas,39,Cap. 3 - ARTÍCULOS PIROTÉCNICOS Y SUSTANCIAS PELIGROSAS,Num. 1,2021
BUCARAMANGA - CM,05/02/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,38,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,05/02/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,40,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,05/03/2021,03. SAN FRANCISCO,MUTUALIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,37,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,05/03/2021,03. SAN FRANCISCO,MUTUALIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,43,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,05/03/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/05/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,28,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 1,2021
BUCARAMANGA - CM,05/07/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/07/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,21,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,05/08/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/09/2021,01. NORTE,MIRADOR DEL KENNEDY,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,53,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,05/09/2021,01. NORTE,MIRADOR DEL KENNEDY,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,36,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,05/09/2021,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,55,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2021
BUCARAMANGA - CM,05/10/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,42,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/10/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/11/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,41,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/11/2021,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,44,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/12/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/12/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,31,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,05/12/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,31,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2021
BUCARAMANGA - CM,06/02/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,32,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,06/02/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,24,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,06/02/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,06/03/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,44,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,06/03/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,06/03/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,46,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/04/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/04/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,31,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/05/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,41,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,06/06/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/06/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/07/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,28,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,06/08/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/09/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,28,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,06/09/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,28,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/09/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,20,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/09/2021,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,32,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/10/2021,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,31,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/10/2021,03. SAN FRANCISCO,MUTUALIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/11/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,29,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,06/12/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/02/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,29,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,07/02/2021,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,35,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,07/02/2021,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,49,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,07/02/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,24,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,07/02/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/02/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,28,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/02/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,35,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/03/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/03/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,39,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/03/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2021
BUCARAMANGA - CM,07/03/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/03/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,50,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2021
BUCARAMANGA - CM,07/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,19,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,07/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,29,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,07/05/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,29,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,07/05/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/06/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,30,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/06/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,38,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/08/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/08/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2021
BUCARAMANGA - CM,07/08/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,32,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/10/2021,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,39,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,07/10/2021,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,39,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/10/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,36,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/10/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,07/10/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,36,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 7,2021
BUCARAMANGA - CM,07/11/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,30,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 4,2021
BUCARAMANGA - CM,07/12/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,36,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2021
BUCARAMANGA - CM,08/01/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,47,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,08/01/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,37,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2021
BUCARAMANGA - CM,08/02/2021,03. SAN FRANCISCO,MUTUALIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/02/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,33,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/02/2021,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,20,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/03/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,57,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 7,2021
BUCARAMANGA - CM,08/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,26,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,08/04/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/05/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,28,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
BUCARAMANGA - CM,08/05/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/06/2021,03. SAN FRANCISCO,LA UNIVERSIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,29,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/07/2021,03. SAN FRANCISCO,ALARCON,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2021
BUCARAMANGA - CM,08/07/2021,03. SAN FRANCISCO,ALARCON,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,21,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2021
